TITLE;TYPE;RATING;REVIEWS;ADDRESS;LATITUDE;LONGITUDE;POSTAL_CODE;PRICE;DESCRIPTION;TAGS;
Goya - Hotel Ritz;Internacional;0;0;Plaza de la Lealtad, 5, 28014 Madrid;40.4154065;-3.6924756;28014;70;Cocina de altos, altísimos vuelos y un ambiente en el que vamos a sentirnos Sissi y Francisco José. Goya es ese lugar exclusivo y elegante que destila clasicismo y savoir faire, un lugar de ensueño al que lamentaremos no haber llegado en carroza. Y su cocina está a la altura de un establecimiento de estas características, ubicado nada menos que en el interior del imponente Hotel Ritz. Aquí encontramos una cocina tradicional española, impecablemente ejecutada por el chef Jorge González, en la que no falta apenas ninguno de los platos del recetario clásico español. En Goya el cocido y las lentejas conviven con algunos platos de influencias vascas y francesas, siempre con ese aura inconfundible de alta gastronomía que se respira en todo momento en el local. Y de lujo, gracias a sus grandes lámparas de araña, sus techos altísimos y sus cortinajes. ¿Qué probar? Desde el carpaccio de camarones rojos al lomo de merluza del Cantábrico con pan crujiente, salsa de pimientos verdes y vinagreta de jamón ibérico.;Con amigos, De negocios, Hotel, Terraza, Cocido, Tartar, Selección Insider - Terrazas, Certificado de Excelencia TripAdvisor 2018, Fin de Año y Año Nuevo;
Doña Paca;Español;0;0;C/ Príncipe de Vergara, 285, 28016 Madrid;40.459299;-3.6769775;28016;29;;Europeo;
Beef Company;Español;0;0;C/ Lope de Rueda, 16, 28009 Madrid;40.4223789;-3.6775464;28009;23;;Comuniones, Con amigos, Cumpleaños, Familia, Pinchos y Tapas, Europeo;
Tanino Vallehermoso;De Fusión;0;0;C/ Vallehermoso, 25, 28015 Madrid;40.4322072;-3.7091242;28015;23;;Comuniones, Con amigos, Cumpleaños, Familia, Arroces, Carnes, Paella, Pinchos y Tapas, Tartar, Día del Padre, Fin de Año y Año Nuevo;
Arrocería Mediterráneo;Arrocería;0;0;C/ Jorge Juan, 13, 28001 Madrid;40.4235671;-3.6861455;28001;28;;Arroces, Paella, Europeo, Español;
Sabor a Mi;Mexicano;0;0;C/ Augusto Figueroa, 41, 28004 Madrid;40.4221046;-3.6968362;28004;15;;Con amigos, Familia, Latino;
La Pintarteca;Mediterráneo;0;0;Avenida de los Andes, s/n, 28042 Madrid;40.4544635;-3.6223251;28042;29;;Bodas, Cumpleaños, Pinchos y Tapas;
O Mamma Mía Serrano;Italiano;0;0;C/ Serrano, 91, 28006 Madrid;40.4371168;-3.6866697;28006;16;;Con amigos, Cumpleaños, Europeo;
O Mamma Mía Condesa de Venadito;Italiano;0;0;C/ Condesa de Venadito, 5, 28027 Madrid;40.4445341;-3.6543143;28027;16;;Con amigos, Familia, Europeo;
Mano a Mano;Mediterráneo;0;0;C/ Lavapiés, 16, 28012 Madrid;40.4111134;-3.7030389;28012;28;;Con amigos, Familia, Tipico, Arroces, Carnes, Paella, Pinchos y Tapas;
A'Tarantella - Padre Damián;Vida nocturna;0;0;C/ Padre Damián, 38, 28036 Madrid;40.4582487;-3.6853261;28036;20;;Con amigos, Familia, Terraza, Tipico, Pizza;
Giralda II;Andaluz;0;0;C/ Hartzenbusch, 14, 28010 Madrid;40.4304292;-3.7013429;28010;20;;Con amigos, Familia, Pinchos y Tapas, Europeo, Español;
El Teletipo;Español;0;0;C/ García de Paredes, 51, 28010 Madrid;40.4367373;-3.6942195;28010;30;;Comuniones, Con amigos, Cumpleaños, Despedida de solter@, Familia, Fiestas San Isidro, Bacalao, Carnes, De cuchara, Europeo;
El Chaflán;Gastronómico;0;0;Avenida Pio XII, 34, 28016 Madrid;40.4668743;-3.6742675;28016;32;;Con amigos, Familia, Creativo;
Trattoria Pinocchio Eduardo Dato;Italiano;0;0;Paseo Eduardo Dato, 5, 28010 Madrid;40.4329557;-3.6956464;28010;22;;Comuniones, Con amigos, Cumpleaños, Despedida de solter@, Familia, Pizza, Europeo;
Pajamá;Español;0;0;C/ de San Mateo, 21, 28004 Madrid;40.4261969;-3.6981831;28004;23;;Healthy, Europeo;
Lola09;Internacional;0;0;Calle de San Mateo, 28, 28004 Madrid;40.4260039;-3.698184699999999;28004;19;;Afterwork, Con amigos, Cumpleaños, Despedida de solter@, Hamburguesas, Tartar, Fin de Año y Año Nuevo;
Croccos Pizza;Italiano;0;0;Plaza de la Cebada, 9, 28005 Madrid;40.4114969;-3.7099237;28005;19;;Europeo;
Friends Tavern;Mediterráneo;0;0;C/ Pradillo, 30, 28002 Madrid;40.448775;-3.6726351;28002;18;;Cumpleaños, Hamburguesas;
Gaztelubide - La Florida;Vasco;0;0;C/ Sopelana, 13, 28023 Madrid;40.4680147;-3.8129443;28023;37;;De negocios, Terraza, Carnes, Pinchos y Tapas, Certificado de Excelencia TripAdvisor 2018, Healthy, Europeo, Español;
Ene Gastrococtelería;De mercado;0;0;C/ Nuncio, 19, 28005 Madrid;40.4129843;-3.7103559;28005;24;;Bodas, Comuniones, Con amigos, Cumpleaños, Despedida de solter@, Familia, Bacalao, Carnes, Hamburguesas, Tartar;
A Cantinella;Italiano;0;0;C/ Suecia, 3, 28022 Madrid;40.4218283;-3.6099965;28022;19;;Cumpleaños, Pizza, Europeo;
Apolo Café & Restaurante;Español;0;0;C/ Antonio Moreno, 2, 28025 Madrid;40.3844257;-3.7285786;28025;25;;Bodas, Comuniones, Con amigos, Cumpleaños, Despedida de solter@, Carnes, Cochinillo, De cuchara, Pinchos y Tapas, Día del Padre, Fin de Año y Año Nuevo, Europeo;
El Molino Viejo;Mediterráneo;0;0;C/ Corazón de María, 32, 28002 Madrid;40.4416761;-3.6688599;28002;28;;Bodas, Comuniones;
Casa Tinin;Mediterráneo;0;0;C/ Capitán Haya, 19, 28020 Madrid;40.4570329;-3.6924613;28020;27;;Comuniones, Con amigos, Cumpleaños, Familia, Terraza, Bacalao, Carnes, De cuchara;
Doña 59;Mediterráneo;0;0;C/ Zurbano, 59, 28010 Madrid;40.4360112;-3.6933079;28010;31;;Bodas, Comuniones, Con amigos, Cumpleaños, Despedida de solter@, Carnes, De cuchara, Paella;
El Decano;Español;0;0;C/ Ponzano, 45, 28003 Madrid;40.4404857;-3.6994317;28003;29;;Bodas, Comuniones, Cumpleaños, Despedida de solter@, Europeo;
Arturo Delfines;Mediterráneo;0;0;Plaza de la República Argentina, 8, 28002 Madrid;40.44495240000001;-3.684953;28002;35;;Jardín, Terraza;
La Mordida de Segovia;Mexicano;0;0;C/ Travesía del Conde, 4, 28005 Madrid;40.4138842;-3.7108885;28005;25;;Con amigos, Cumpleaños, Familia, Tacos, Latino;
La Tapa del Mundo;Mexicano;0;0;C/ Magdalena, 1, 28012 Madrid;40.4125527;-3.7031464;28012;24;;Cumpleaños, Latino;
Miyama Castellana;Japonés;0;0;Paseo de la Castellana, 45, 28046 Madrid;40.4356851;-3.6896979;28046;60;El hermano pequeño del Miyama de Flor Baja sigue la misma filosofía que el restaurante de Gran Vía: cocina japonesa contemporánea a partir de una materia prima de la máxima calidad. En un espacio minimalista con toques de madera de castaño lo primero que llama la atención es la barra de sushi. Junji Odaka es el chef que lleva las riendas de la cocina y que introduce algunos cambios respecto al menú del otro Miyama.Entre sus especialidades, los Kawara Soba, llamativos fideos de té verde, con pollo, tortilla , algas y langostino en tempura o la kama –carrillera- de pescado en salsa de dashi. De su grill salen platos como el tobanyaki de lomo alto de buey wagyu a la piedra. Los guisos también tienen presencia con un shabushabu de verduras y pescado. Toda buena comida en Miyama terminar con sushi, con los makis California o el de atún picante con crujiente de tempura entre los más demandados.  Los postres sorprenden, con recetas como el helado De cerveza japonesa y salsa de mango con cacahuete.;Con amigos, Sushi, Selección Insider - Grandes chefs, Selección Insider - Japoneses, Certificado de Excelencia TripAdvisor 2018, Día del Padre, Fin de Año y Año Nuevo, Asiático;
Casa Grana;Español;0;0;C/ Orellana, 6, 28004 Madrid;40.4266139;-3.695515;28004;27;;Europeo;
El Asador de Sacramenia;Castellano;0;0;C/ Avila, 17, 28020 Madrid;40.4528063;-3.7013284;28020;31;;Bodas, Comuniones, Con amigos, Cumpleaños, De negocios, Despedida de solter@, Familia, Terraza, Carnes, Cochinillo, De cuchara, Pinchos y Tapas, Europeo, Español;
Kendhara;Mediterráneo;0;0;Avenida de Brasil, 9, 28020 Madrid;40.4547308;-3.6934118;28020;13;;Con amigos, Cumpleaños, Despedida de solter@, Familia, Jardín, Hamburguesas, Pinchos y Tapas;
El Cielo del Urban;Creativo;0;0;Carrera de San Jerónimo, 34
, 28014 Madrid;40.4162409;-3.6986966;28014;110;;Con vistas, Hotel, Certificado de Excelencia TripAdvisor 2018;
El Novo Escalón;Gallego;0;0;C/ Baños de Montemayor, 6, 28005 Madrid;40.3980652;-3.7041583;28005;40;;Bodas, Comuniones, Despedida de solter@, Carnes, Europeo, Español;
El Califa;Árabe;0;0;C/ Trujillos, 3, 28013 Madrid;40.4184392;-3.7075161;28013;16;;;
Anthony's Place;Español;0;0;C/ Sandoval, 16, 28010 Madrid;40.430232;-3.7047729;28010;20;;Con amigos, Familia, Pinchos y Tapas, Europeo;
Terra Celta;Gallego;0;0;Paseo Marqués de Zafra, 4, 28028 Madrid;40.4267022;-3.6679201;28028;29;;Bodas, Comuniones, Despedida de solter@, Terraza, Europeo, Español;
La Cava de Yllán;Español;0;0;C/ Cava Baja, 16, 28005 Madrid;40.4130494;-3.7086955;28005;20;;Con amigos, Cumpleaños, Familia, Cochinillo, De cuchara, Pinchos y Tapas, Certificado de Excelencia TripAdvisor 2018, Europeo;
La Taberna de Rafa;Castellano;0;0;C/ Puerto Rico, 9, 28016 Madrid;40.4532659;-3.674672599999999;28016;18;;Comuniones, Cumpleaños, Despedida de solter@, Terraza, Europeo, Español;
La Canela;Español;0;0;C/ Cristo, 1, 28015 Madrid;40.426873;-3.7098148;28015;15;;Europeo;
Colby Urban Imperial;Español;0;0;Paseo Imperial, 35, 28005 Madrid;40.4070291;-3.7166919;28005;15;;Terraza, Europeo;
Tokyo;Asiático;0;0;Avenida del Monasterio de El Escorial, 41, 28049 Madrid;40.504704;-3.700323599999999;28049;27;;;
A Todo México;Mexicano;0;0;C/ San Bernardino, 4, 28015 Madrid;40.4249196;-3.7097541;28015;28;;Tipico, Latino;
Santo Restaurante & Deli;Mediterráneo;0;0;C/ Caños del Peral, 9, 28013 Madrid;40.4191045;-3.7086485;28013;28;;Brunch, Con amigos, Cumpleaños, Despedida de solter@, Familia, Para niños, Carnes, Día de la Madre, Día del Padre, Fin de Año y Año Nuevo;
Okara;Mediterráneo;0;0;C/ Simancas, 12, 28029 Madrid;40.4661173;-3.6925188;28029;29;;Con amigos;
Colby Urban Ópera;Internacional;0;0;C/ Vergara, 12, 28013 Madrid;40.4174254;-3.7114237;28013;16;;;
Casa Corrochano;Español;0;0;Paseo Tierra de Melide, 38, 28050 Madrid;40.5110956;-3.6691492;28050;25;;Con amigos, Familia, Fiestas San Isidro, Terraza, Certificado de Excelencia TripAdvisor 2018, Europeo;
Lounge Yi;Asiático;0;0;Paseo del Dr. Vallejo Nagera, 38, 28005 Madrid;40.4026357;-3.7099816;28005;19;;;
Défilé Café -Hermosilla-;De Fusión;0;0;C/ Hermosilla, 39, 28001 Madrid;40.4263996;-3.6833335;28001;20;;Con amigos, Cumpleaños, Carnes, Hamburguesas;
Velázquez 128;Español;0;0;C/ Velázquez, 128, 28006 Madrid;40.4373521;-3.6829305;28006;29;;Europeo;
Tomate & Langostino Gastrobar;De mercado;0;0;C/ Melilla, 3, 28005 Madrid;40.402006;-3.7108038;28005;15;;;
La Fetén;Mediterráneo;0;0;C/ de Moratín, 40, 28014 Madrid;40.4123989;-3.6951509;28014;18;;;
Quintaesencia;Español;0;0;C/ Santa Engracia, 87, 28010 Madrid;40.4360332;-3.6994713;28010;25;;Con amigos, Cumpleaños, Familia, Terraza, Carnes, Europeo;
Embroque;Español;0;0;C/ Recoletos, 17, 28001 Madrid;40.4216406;-3.6893958;28001;19;;Terraza, Europeo;
Seven & Six;Internacional;0;0;Paseo de Pintor Rosales, 76, 28008 Madrid;40.4318035;-3.724192;28008;40;;Afterwork, Bodas, Brunch, Comuniones, Cumpleaños, Ceviche, Cochinillo;
Miyama Flor Baja; ;0;0;C/ Flor Baja, 5, 28013 Madrid;40.4221865;-3.7098577;28013;50;A un paso de Gran Vía se ubica uno de los grandes templos de la cocina japonesa en Madrid. El chef Takimura-San ofrece platos nipones basados en la tradición, pero con vocación contemporánea. El local ofrece la posibilidad de comer en mesa o en barra, siguiendo atentamente el trabajo del chef. El servicio de sala vuela alto, con un equipo bien entrenado y atento. Hay entrantes llamativos, como la tempura de sardinitas envueltas en hoja de shiso y ume o las bolitas de pulpo al vapor con salsa ponzu. Los guisos también se encuentran entre las especialidades, con platos como el shabushabu: lomo alto de cebón, sumergido en un caldo con verduras.Los fuegos artificiales, sin embargo, se producen con la personal oferta de sushi del restaurante. En Miyama apuestan fuerte por los uramaki, esos rollos en los que el alga nori se esconde y el arroz sale afuera. Son muy recomendables los de cangrejo frito o los de langostino empanado. Entre los makis también hay sorpresas, como los de calabaza cocida, soja fermentada o nabo amarillo.;Sushi, Selección Insider - Japoneses, Certificado de Excelencia TripAdvisor 2018, Día del Padre, Asiático;
Tao Jorge Juan;Japonés;0;0;C/ Jorge Juan, 50, 28001 Madrid;40.4233319;-3.686058899999999;28001;36;;Sushi, Asiático;
Crêperie Zona Norte;Francés;0;0;C/ Ponzano, 90, 28003 Madrid;40.4454037;-3.698641;28003;18;;Con amigos, Cumpleaños, Europeo;
Alvacío Gastronomía;De mercado;0;0;C/ Colmenares, 13, 28004 Madrid;40.4210726;-3.6968127;28004;23;;Con amigos, Carnes, De cuchara, Pinchos y Tapas;
Marisquería Villas;Marisquería;0;0;C/ Hartzenbusch, 16, 28010 Madrid;40.4304802;-3.7011115;28010;16;;Bodas, Comuniones, Cumpleaños, Despedida de solter@, Marisco, Pinchos y Tapas;
El Hórreo Asturiano;Asturiano;0;0;C/ Doctor Fleming, 52, 28036 Madrid;40.4624531;-3.687553799999999;28036;40;;Terraza, Europeo, Español;
D'Litos;De mercado;0;0;C/ Julián Camarillo, 47, 28037 Madrid;40.4365747;-3.6228785;28037;30;;Comuniones, Con amigos, Cumpleaños, Despedida de solter@, Familia;
Leyendas;Español;0;0;C/ Albasanz, 25, 28037 Madrid;40.4374761;-3.6278048;28037;37;;Europeo;
Puerta del Sol;De mercado;0;0;C/ Atocha, 23, 28012 Madrid;40.4140289;-3.7029278;28012;24;;Familia, Hotel, Certificado de Excelencia TripAdvisor 2018;
La Fogata;Colombiano;0;0;Glorieta Puente Segovia, 1, 28011 Madrid;40.4135454;-3.7245489;28011;20;;Terraza, Latino;
Embajada Argentina;Argentino;0;0;C/ Soto Hidalgo, 20, 28042 Madrid;40.4608494;-3.581687899999999;28042;28;;Latino;
O Barquiño;Gallego;0;0;C/ Torrecilla del Real, 3, 28012 Madrid;40.4113724;-3.6994222;28012;20;;Europeo, Español;
Retoñar;De mercado;0;0;C/ San Bernardo, 87, 28015 Madrid;40.4285814;-3.7062896;28015;22;;;
Comedor de Amara;Español;0;0;C/ Amara, 1, 28027 Madrid;40.4449945;-3.650294;28027;20;;Con amigos, Cumpleaños, Familia, Terraza, Bacalao, Europeo;
Pastrana;Español;0;0;C/ Malgrat del Mar, 8, 28038 Madrid;40.393518;-3.642978499999999;28038;29;;Europeo;
Corrientes 348;Asador;0;0;C/ Ibiza, 39, 28009 Madrid;40.4183515;-3.6735414;28009;27;;Terraza, Día del Padre;
Toma Jamón Vázquez de Mella;Español;0;0;Plaza Vázquez de Mella, 11, 28004 Madrid;40.420828;-3.6988768;28004;17;;Con vistas, Europeo;
Toma Jamón Tabernillas;Español;0;0;C/ Tabernillas, 23, 28005 Madrid;40.4101994;-3.7117655;28005;16;;Europeo;
La Scarpetta;Italiano;0;0;C/ Ariel, 5, 28045 Madrid;40.3919277;-3.6811147;28045;20;;Europeo;
El Paraíso del Desierto;Árabe;0;0;C/ Doctor Esquerdo, 140, 28007 Madrid;40.405175;-3.6716281;28007;17;;Con amigos, Cumpleaños, Familia;
Mesón Donate;Español;0;0;C/ Antonio Mairena, 1, 28038 Madrid;40.3931237;-3.64026;28038;26;;Jardín, Terraza, Europeo;
La Capilla de la Bolsa;Mediterráneo;0;0;C/ de la Bolsa, 12, 28012 Madrid;40.4151056;-3.705021;28012;39;;Tipico, Arroces, Carnes, Paella, Tartar, Certificado de Excelencia TripAdvisor 2018;
Goa;De mercado;0;0;C/ Profesor Waskman, 8, 28036 Madrid;40.4558875;-3.6886613;28036;26;;Terraza;
Sidrería Las Tablas;Gastronómico;0;0;C/ Sierra de Atapuerca, 41, 28050 Madrid;40.505789;-3.6674035;28050;23;;Asturiano, Europeo, Español;
Majaderitos;Español;0;0;C/ Cádiz, 9, 28012 Madrid;40.4159011;-3.7025236;28012;16;;Terraza, Europeo;
Los Chanquetes;Español;0;0;C/ Moratín, 2, 28014 Madrid;40.4122328;-3.698360699999999;28014;20;;Europeo;
Oliva;Internacional;0;0;C/ Isaac Peral, 54, 28040 Madrid;40.4408354;-3.7176885;28040;12;;;
La Andaluza;Andaluz;0;0;C/ San Miguel del Camino, 20, 28050 Madrid;40.5062342;-3.6679293;28050;24;;Terraza, Europeo, Español;
La Herradura;Mexicano;0;0;C/ Montserrat, 32, 28015 Madrid;40.4279247;-3.7097255;28015;17;;Comuniones, Con amigos, Cumpleaños, Familia, Tipico, Ceviche, Latino;
Gasset Habana;Cubano;0;0;C/ José Ortega y Gasset, 69, 28006 Madrid;40.4300223;-3.6735148;28006;21;;Con amigos, Familia, Terraza, Latino;
La Musa Latina;Mediterráneo;0;0;C/ Costanilla de San Andrés, 12, 28005 Madrid;40.4127161;-3.7119788;28005;12;;Con vistas, Certificado de Excelencia TripAdvisor 2018;
Da' Gusto;Arrocería;0;0;Avenida de los Poblados, 131, 28025 Madrid;40.3734714;-3.7269119;28025;19;;Con amigos, Familia, Terraza, Arroces, Paella, Europeo, Español;
Petit Handicap;Español;0;0;C/ General Oraá, 56, 28006 Madrid;40.4357653;-3.6797947;28006;33;;Europeo;
Arcade;Español;0;0;C/ Mayor, 73, 28013 Madrid;40.415239;-3.7118492;28013;31;;Europeo;
Francisca;Español;0;0;C/ Bailén, 14, 28005 Madrid;40.4127486;-3.7139076;28005;30;;Certificado de Excelencia TripAdvisor 2018, Europeo;
Home Burger  Chueca;Americano;0;0;C/ San Marcos, 26, 28004 Madrid;40.4213036;-3.6983045;28004;19;;Tipico, Hamburguesas;
Cantalejo;Español;0;0;C/ Toledo, 48, 28005 Madrid;40.41214739999999;-3.7080639;28005;26;;Europeo;
Las Botas;Gastronómico;0;0;C/ Ayala, 99, 28006 Madrid;40.42723240000001;-3.671439599999999;28006;29;;Mediterráneo;
Soul Kitchen;Internacional;0;0;C/ Príncipe Carlos, 44, 28050 Madrid;40.4933032;-3.6549485;28050;19;;Con amigos, Cumpleaños, Despedida de solter@, Familia, Carnes, Hamburguesas;
Forno Minutas;Italiano;0;0;C/ Hospital de Orbigo, 1, 28050 Madrid;40.5115719;-3.6696408;28050;19;;Bodas, Comuniones, Cumpleaños, Despedida de solter@, Europeo;
Wogaboo Sanchinarro;Internacional;0;0;Avenida Manoteras, 40, 28050 Madrid;40.4862986;-3.6660473;28050;20;;Hamburguesas;
Pecado Capital;Internacional;0;0;C/ Conde Duque, 30, 28015 Madrid;40.4277965;-3.7101346;28015;27;;Con amigos, Cumpleaños, Despedida de solter@, Carnes, Hamburguesas;
Meson Gregorio III;De mercado;0;0;C/ Bordadores, 5, 28013 Madrid;40.4167103;-3.7075573;28013;23;;Bodas, Comuniones, Con amigos, Cumpleaños, Despedida de solter@, Familia, Tipico, Carnes, De cuchara;
Café de Oriente Museo del Traje;Gastronómico;0;0;Avenida de Juan de Herrera, 2, 28040 Madrid;40.4400942;-3.7296254;28040;50;;Bodas, Comuniones, Con amigos, Con vistas, Cumpleaños, De negocios, Familia, Día del Padre, Fin de Año y Año Nuevo, Español, Europeo;
Pecado Carnal Covarrubias;Americano;0;0;C/ Covarrubias, 24, 28010 Madrid;40.4302537;-3.6974894;28010;20;;Hamburguesas;
Dantxari;Vasco;0;0;C/ Ventura Rodríguez, 8, 28008 Madrid;40.4255514;-3.7140207;28008;32;Los tres socios de Dantxari sabían bien lo que hacían cuando decidieron abrir este restaurante vasco-navarro en Madrid allá por 1997. Procedentes de restaurantes de reconocido prestigio, Ángel Alonso, Manolo y Jesús Medina, llevan años conquistando a los paladares más exigentes con la cocina tradicional de la tierra y un mimo especial a la materia prima. ‘La cocina vasca de siempre’, reza su eslogan. Cocina vasco-navarra tradicional, especializada en carnes y bacalao, ambiente acogedor y producto de primera calidad que hacen de este restaurante ubicado en los aledaños de Moncloa sea muy valorado en la capital y muy popular a nivel nacional. Dantxari es un acierto para reuniones de amigos y familiares, gracias a su amplia carta de platos vascos cocinados de manera tradicional, como el bacalao al pil-pil, la merluza a la vizcaína o el solomillo de buey al vapor. Todo ello regado con los vinos seleccionados por el sumiller.;Cumpleaños, Bacalao, Carnes, De cuchara, Tartar, Selección Insider - Recomendaciones locales, Certificado de Excelencia TripAdvisor 2018, Europeo, Español;
Taberna Kaixo;Vasco;0;0;C/ Barcelona, 12, 28012 Madrid;40.4152048;-3.7026268;28012;18;;Con amigos, Familia, Terraza, Carnes, Hamburguesas, Europeo, Español;
